,USPS,ST,NAME,ZCTA5,LAT,LON
1422,Otago,NZ-OTA,Jacks Point,0,-45.0759835,168.7531575
1423,Otago,NZ-OTA,Strath Taieri,9597,-45.5071346,170.1228163
1424,Otago,NZ-OTA,Bucklands Crossing,0,-45.6045647,170.585146
1425,Otago,NZ-OTA,Waikouaiti,9510,-45.5937425,170.6715885
1426,Otago,NZ-OTA,Momona,0,-45.9165703,170.2213549
1427,Otago,NZ-OTA,Taieri,0,-45.2574527,169.9894044
1428,Otago,NZ-OTA,Mount Cargill,0,-45.8130907,170.5551902
1429,Otago,NZ-OTA,Mosgiel East,90,-45.8749828,170.347348
1430,Otago,NZ-OTA,Mosgiel Central,90,-45.8749828,170.347348
1431,Otago,NZ-OTA,Wingatui,9024,-45.877195,170.3860574
1432,Otago,NZ-OTA,East Taieri,9024,-45.8944255,170.3390508
1433,Otago,NZ-OTA,Halfway Bush,9010,-45.854681,170.4650887
1434,Otago,NZ-OTA,Helensburgh,9010,-45.8514573,170.4808693
1435,Otago,NZ-OTA,Glenleith,9010,-45.8381443,170.4992714
1436,Otago,NZ-OTA,Fairfield (Dunedin City),9018,-45.8990956,170.3933699
1437,Otago,NZ-OTA,Brockville,9011,-45.865858,170.4561738
1438,Otago,NZ-OTA,Wakari,9010,-45.8586202,170.48437
1439,Otago,NZ-OTA,Abbotsford,9018,-45.8947418,170.4266612
1440,Otago,NZ-OTA,Brighton,0,-45.948507,170.3304144
1441,Otago,NZ-OTA,Pine Hill-Dalmore,9010,-45.8504987,170.5137745
1442,Otago,NZ-OTA,Kaikorai-Bradford,500,-45.88326895,170.4655125
1443,Otago,NZ-OTA,Maori Hill,9010,-45.8578357,170.5005602
1444,Otago,NZ-OTA,Roslyn (Dunedin City),9010,-45.8665305,170.4903244
1445,Otago,NZ-OTA,North East Valley Chingford,9010,-45.84298245,170.536456
1446,Otago,NZ-OTA,Normanby,9010,-45.8430273,170.5421524
1447,Otago,NZ-OTA,North East Valley Knox,9,-45.85559155,170.5247433
1448,Otago,NZ-OTA,Belleknowes,9011,-45.8755721,170.4798632
1449,Otago,NZ-OTA,Gardens (Dunedin City),9010,-45.8549822,170.5193899
1450,Otago,NZ-OTA,Kenmure,9011,-45.8845419,170.4665915
1451,Otago,NZ-OTA,Waldronville,9018,-45.923184,170.4016076
1452,Otago,NZ-OTA,Port Chalmers,9023,-45.8161866,170.6197581
1453,Otago,NZ-OTA,Royal Terrace,9400,-45.0874964,170.9719086
1454,Otago,NZ-OTA,Opoho,9010,-45.8535139,170.5317325
1455,Otago,NZ-OTA,Dunedin Central,9016,-45.8741112,170.5036603
1456,Otago,NZ-OTA,Maryhill,9011,-45.8879495,170.4791538
1457,Otago,NZ-OTA,Ravensbourne-St Leonards,9059,-45.8661674,170.553634
1458,Otago,NZ-OTA,Harbourside,9444,-45.1021271,170.9695469
1459,Otago,NZ-OTA,Otago Peninsula,0,-45.84125405,170.6641683
1460,Otago,NZ-OTA,Concord,9018,-45.9029997,170.4584484
1461,Otago,NZ-OTA,Calton Hill,9011,-45.8988751,170.4681912
1462,Otago,NZ-OTA,Caversham,9012,-45.895911,170.4810145
1463,Otago,NZ-OTA,Hillside-Portsmouth Drive,9054,-45.8912799,170.511237
1464,Otago,NZ-OTA,Kew (Dunedin City),9012,-45.9040047,170.4800034
1465,Otago,NZ-OTA,Corstorphine,9012,-45.9082226,170.4708623
1466,Otago,NZ-OTA,Forbury,9012,-45.9001054,170.4879725
1467,Otago,NZ-OTA,Bathgate Park,9012,-45.89790005,170.4910989
1468,Otago,NZ-OTA,St Clair,9012,-45.9093912,170.4891455
1469,Otago,NZ-OTA,Macandrew Bay-Company Bay,9014,-45.8678,170.5974217
1470,Otago,NZ-OTA,Broad Bay-Portobello,9014,-45.8478569,170.6226928
1471,Otago,NZ-OTA,St Kilda South,9012,-45.9038284,170.5055008
1472,Otago,NZ-OTA,Musselburgh,9001,-45.8971757,170.518375
1473,Otago,NZ-OTA,Shiel Hill,9013,-45.8902557,170.540763
1474,Otago,NZ-OTA,St Kilda North,9012,-45.9038284,170.5055008
1475,Otago,NZ-OTA,Andersons Bay,9001,-45.8961549,170.5316864
1476,Otago,NZ-OTA,West Otago,0,-45.1299859,169.5248818
1477,Otago,NZ-OTA,Tuapeka,9532,-45.9116414,169.6402415
1478,Otago,NZ-OTA,Clinton,9534,-46.2020907,169.3752352
1479,Otago,NZ-OTA,Clutha Valley,0,-46.0403769,169.6604686
1480,Otago,NZ-OTA,Catlins,9535,-46.4643642,169.5612499
1481,Otago,NZ-OTA,Milton,9220,-46.1167784,169.9624539
1482,Otago,NZ-OTA,Balclutha South,9230,-46.24078,169.736157
1483,Otago,NZ-OTA,Balclutha North,9230,-46.24078,169.736157
1484,Otago,NZ-OTA,Benhar-Stirling,9231,-46.2242527,169.7959438
1485,Otago,NZ-OTA,Kaitangata-Matau,9210,-46.2817388,169.8464139
1486,Southland,NZ-STL,Windsor,0,-45.0043499,170.7959896
1487,Northland,NZ-NTL,Pataua,0,-38.03237935,177.1439738
442,Auckland,NZ-AUK,Stanmore Bay East,932,-36.6202005,174.7350172
448,Auckland,NZ-AUK,Gulf Harbour North,930,-36.6190238,174.7925871
452,Auckland,NZ-AUK,Gulf Harbour South,930,-36.6190238,174.7925871
432,Auckland,NZ-AUK,Silverdale Central (Auckland),944,-36.6172495,174.6781303
433,Auckland,NZ-AUK,Silverdale South (Auckland),944,-36.6172495,174.6781303
1493,Waikato,NZ-WKO,Fraser Street,3112,-37.7153588,176.1502641
1494,Waikato,NZ-WKO,Rotongata,0,-37.986331,176.2680824
1495,Bay of Plenty,NZ-BOP,Waihi Beach-Bowentown,42,-37.4618272,175.9866143
1496,Bay of Plenty,NZ-BOP,Tahawai,3129,-37.5062266,175.9261909
1497,Bay of Plenty,NZ-BOP,Athenree,3177,-37.4464423,175.964055
1498,Bay of Plenty,NZ-BOP,Aongatete,3181,-37.6355236,175.9158538
1499,Bay of Plenty,NZ-BOP,Katikati,3129,-37.5522269,175.91541
1500,Bay of Plenty,NZ-BOP,Matakana Island,0,-37.582696,176.0817399
1501,Bay of Plenty,NZ-BOP,Pahoia,3180,-37.643597,176.004796
1502,Bay of Plenty,NZ-BOP,Omokoroa,3172,-37.6634696,176.0416043
1503,Bay of Plenty,NZ-BOP,Omokoroa Rural,3172,-37.6634696,176.0416043
1504,Bay of Plenty,NZ-BOP,Te Puna,3176,-37.6950396,176.0725566
1505,Bay of Plenty,NZ-BOP,Minden,3176,-37.7109125,176.0638636
1506,Bay of Plenty,NZ-BOP,Kaimai,3171,-37.8014969,176.0397497
1507,Bay of Plenty,NZ-BOP,Kopurererua,3112,-37.7139278,176.1303784
1508,Bay of Plenty,NZ-BOP,Kaitemako (Western Bay of Plenty District),3112,-37.7517744,176.1891818
1509,Bay of Plenty,NZ-BOP,Waiorohi,3173,-37.7896613,176.1306361
1510,Bay of Plenty,NZ-BOP,Otawa,0,-37.800624,176.246377
1511,Bay of Plenty,NZ-BOP,Te Puke West,3183,-37.7853294,176.3270238
1512,Bay of Plenty,NZ-BOP,Rangiuru,0,-37.7764982,176.3716149
1513,Bay of Plenty,NZ-BOP,Te Puke East,3183,-37.7853294,176.3270238
1514,Bay of Plenty,NZ-BOP,Maketu,3189,-37.7582634,176.4540339
1515,Bay of Plenty,NZ-BOP,Pukehina Beach,0,-37.7801584,176.5121012
1516,Bay of Plenty,NZ-BOP,Pongakawa,3186,-37.8255909,176.4722334
1517,Bay of Plenty,NZ-BOP,Mount Maunganui North,3116,-37.6380218,176.1838841
1518,Bay of Plenty,NZ-BOP,Bethlehem North,2,-37.6957067,176.1087733
1519,Bay of Plenty,NZ-BOP,Bellevue,3110,-37.6816292,176.1269988
1520,Bay of Plenty,NZ-BOP,Otumoetai North,3110,-37.67877815,176.1298166
1521,Bay of Plenty,NZ-BOP,Otumoetai South,3110,-37.67877815,176.1298166
1522,Bay of Plenty,NZ-BOP,Brookfield West,3110,-37.6892122,176.1372248
1523,Bay of Plenty,NZ-BOP,Bethlehem Central,24,-37.7051662,176.1093166
1524,Bay of Plenty,NZ-BOP,Brookfield East,3110,-37.6892122,176.1372248
1525,Bay of Plenty,NZ-BOP,Mount Maunganui South,3116,-37.6380218,176.1838841
1526,Bay of Plenty,NZ-BOP,Tauranga Central,3143,-37.6824248,176.1677505
1527,Bay of Plenty,NZ-BOP,Mount Maunganui Central,3116,-37.6380218,176.1838841
1528,Bay of Plenty,NZ-BOP,Judea,3110,-37.6956662,176.1487548
1529,Bay of Plenty,NZ-BOP,Te Reti,3110,-37.6984639,176.1314851
1530,Bay of Plenty,NZ-BOP,Bethlehem South,24,-37.7051662,176.1093166
1531,Bay of Plenty,NZ-BOP,Omanu Beach,0,-37.66890885,176.2312724
1532,Bay of Plenty,NZ-BOP,Tauranga Hospital,3112,-37.70750705,176.1482264
1533,Bay of Plenty,NZ-BOP,Tauriko,0,-37.7417941,176.0967937
1534,Bay of Plenty,NZ-BOP,Gate Pa,3112,-37.714156,176.140265
1535,Bay of Plenty,NZ-BOP,Greerton South,0,-37.7351404,176.1450708
1536,Bay of Plenty,NZ-BOP,Tauranga South,3112,-37.7082339,176.155879
1537,Bay of Plenty,NZ-BOP,Matapihi,3175,-37.696409,176.1962134
1538,Bay of Plenty,NZ-BOP,Pyes Pa West,3112,-37.7432349,176.1270091
1539,Bay of Plenty,NZ-BOP,Greerton North,0,-37.7351404,176.1450708
1540,Bay of Plenty,NZ-BOP,Yatton Park,3112,-37.72641915,176.1452056
1541,Bay of Plenty,NZ-BOP,Pyes Pa North,3112,-37.7432349,176.1270091
1542,Bay of Plenty,NZ-BOP,Arataki South,3149,-37.670594,176.2269688
1543,Bay of Plenty,NZ-BOP,Pyes Pa South,3112,-37.7432349,176.1270091
1544,Bay of Plenty,NZ-BOP,Poike,3112,-37.7299445,176.1562635
1545,Bay of Plenty,NZ-BOP,Maungatapu,3112,-37.7176172,176.1780348
1546,Bay of Plenty,NZ-BOP,Hairini,3112,-37.7265569,176.1648811
1547,Bay of Plenty,NZ-BOP,Pyes Pa East,3112,-37.7432349,176.1270091
1548,Bay of Plenty,NZ-BOP,Kaitemako (Tauranga City),3112,-37.7686382,176.1949921
1549,Bay of Plenty,NZ-BOP,Ohauiti,3112,-37.7418671,176.1571017
1550,Bay of Plenty,NZ-BOP,Baypark-Kairua,2,-37.6863076,176.2250918
1551,Bay of Plenty,NZ-BOP,Welcome Bay West,3175,-37.7207542,176.1903516
1552,Bay of Plenty,NZ-BOP,Welcome Bay East,3175,-37.7207542,176.1903516
1553,Bay of Plenty,NZ-BOP,Welcome Bay South,3175,-37.7207542,176.1903516
1554,Bay of Plenty,NZ-BOP,Papamoa Beach North,3118,-37.6972583,176.2848441
1555,Bay of Plenty,NZ-BOP,Doncaster,0,-37.7092577,176.2954361
1556,Bay of Plenty,NZ-BOP,Papamoa Beach South,3118,-37.6972583,176.2848441
1557,Bay of Plenty,NZ-BOP,Motiti,0,-37.6247732,176.4239307
1558,Bay of Plenty,NZ-BOP,Tui Ridge,0,-38.0247898,176.1463254
1559,Bay of Plenty,NZ-BOP,Ngongotaha Valley,3072,-38.107121,176.1530498
1560,Bay of Plenty,NZ-BOP,Hamurana,2,-38.0356154,176.2413166
1561,Bay of Plenty,NZ-BOP,Ngongotaha East,3015,-38.1183999,176.1979459
1562,Bay of Plenty,NZ-BOP,Ngongotaha West,3015,-38.1183999,176.1979459
1563,Bay of Plenty,NZ-BOP,Ngongotaha South,3015,-38.1183999,176.1979459
1564,Bay of Plenty,NZ-BOP,Selwyn Heights,3015,-38.1169581,176.217005
1565,Bay of Plenty,NZ-BOP,Pleasant Heights,3015,-38.1271139,176.2062422
1566,Bay of Plenty,NZ-BOP,Rotoiti-Rotoehu,0,-38.0542828,176.4760735
1567,Bay of Plenty,NZ-BOP,Kawaha,3040,-38.1050496,176.2384895
1568,Bay of Plenty,NZ-BOP,Fairy Springs,3015,-38.1122581,176.2219027
1569,Bay of Plenty,NZ-BOP,Western Heights (Rotorua District),3015,-38.1296775,176.2169063
1570,Bay of Plenty,NZ-BOP,Pukehangi North,3015,-38.1424369,176.2040961
1571,Bay of Plenty,NZ-BOP,Pukehangi South,3015,-38.1424369,176.2040961
1572,Bay of Plenty,NZ-BOP,Mangakakahi Central,3015,-38.1321232,176.2263884
1573,Bay of Plenty,NZ-BOP,Mangakakahi West,3015,-38.1321232,176.2263884
1574,Bay of Plenty,NZ-BOP,Sunnybrook,3015,-38.1499294,176.2154257
1575,Bay of Plenty,NZ-BOP,Fordlands,3015,-38.1416499,176.2222053
1576,Bay of Plenty,NZ-BOP,Kuirau,0,-38.1359188,176.2457346
1577,Bay of Plenty,NZ-BOP,Utuhina,3015,-38.1413865,176.2327714
1578,Bay of Plenty,NZ-BOP,Rotorua Central,0,-38.1381493,176.252922
1579,Bay of Plenty,NZ-BOP,Hillcrest (Rotorua District),3015,-38.155059,176.2225282
1580,Bay of Plenty,NZ-BOP,Waiohewa,0,-38.0781154,176.3381236
1581,Bay of Plenty,NZ-BOP,Glenholme North,3010,-38.147656,176.2427525
1582,Bay of Plenty,NZ-BOP,Glenholme South,3010,-38.147656,176.2427525
1583,Bay of Plenty,NZ-BOP,Owhata West,3042,-38.1361587,176.2972576
1584,Bay of Plenty,NZ-BOP,Holdens Bay-Rotokawa,3042,-38.1215426,176.3014488
1585,Bay of Plenty,NZ-BOP,Ngapuna,3010,-38.1468255,176.2690096
1586,Bay of Plenty,NZ-BOP,Fenton Park,3010,-38.1553667,176.2578207
1587,Bay of Plenty,NZ-BOP,Tihiotonga-Whakarewarewa,3010,-38.1723567,176.2416591
1588,Bay of Plenty,NZ-BOP,Owhata East,3042,-38.1361587,176.2972576
1589,Bay of Plenty,NZ-BOP,Lynmore,3042,-38.146824,176.2852472
1590,Bay of Plenty,NZ-BOP,Kaingaroa-Whakarewarewa,0,-38.4101094,176.562497
1591,Bay of Plenty,NZ-BOP,Matata-Otakiri,3194,-37.8896723,176.7564582
1592,Bay of Plenty,NZ-BOP,Onepu Spring,3075,-38.0646546,176.7144975
1593,Bay of Plenty,NZ-BOP,Edgecumbe,3193,-37.9772022,176.8280177
1594,Bay of Plenty,NZ-BOP,Thornton-Awakeri,0,-37.9223655,176.8691534
1595,Bay of Plenty,NZ-BOP,Coastlands,3191,-37.935803,176.9668552
1596,Bay of Plenty,NZ-BOP,Whakatane West,3191,-37.92149575,176.9146566
1597,Bay of Plenty,NZ-BOP,Whakatane Central,3191,-37.92149575,176.9146566
1598,Bay of Plenty,NZ-BOP,Ohope,3085,-37.9657123,177.041518
1599,Bay of Plenty,NZ-BOP,Galatea,0,-38.4108374,176.738542
1600,Bay of Plenty,NZ-BOP,Murupara,3025,-38.4563728,176.7060277
1601,Bay of Plenty,NZ-BOP,Monika Reserve,0,-38.09312465,176.697844
1602,Bay of Plenty,NZ-BOP,Tarawera Park,0,-38.10194965,176.7020304
1603,Bay of Plenty,NZ-BOP,Cape Runaway,0,-37.5373501,177.9812397
1604,Bay of Plenty,NZ-BOP,Opotiki,3122,-38.0042441,177.2871265
1605,Bay of Plenty,NZ-BOP,Oponae,0,-38.2573738,177.2992945
1606,Manawatu-Wanganui,NZ-MWT,Warwick,0,-38.14484855,176.2893697
1607,Manawatu-Wanganui,NZ-MWT,Turitea,0,-37.633942,176.4296662
1608,Wellington,NZ-WGN,Tirohanga,0,-38.0199122,177.3586466
1609,Nelson,NZ-NSN,Omaio,0,-37.8155637,177.6295211
1610,Canterbury,NZ-CAN,Merivale,3112,-37.7207015,176.1459915
1611,Otago,NZ-OTA,Lindis-Nevis Valleys,443,-37.8415257,176.3979285
1612,Southland,NZ-STL,Donovan Park,0,-37.78279275,176.315439
1488,Auckland,NZ-AUK,Red Beach West,932,-36.60567422,174.6826865
1489,Auckland,NZ-AUK,Red Beach East,932,-36.60450289,174.6966984
451,Auckland,NZ-AUK,Army Bay,930,-36.6022507,174.8034415
427,Auckland,NZ-AUK,Millwater North,944,-36.6010745,174.6704279
428,Auckland,NZ-AUK,Millwater South,944,-36.6010745,174.6704279
798,Auckland,NZ-AUK,Hilltop (Auckland),931,-36.6006813,174.7072403
440,Auckland,NZ-AUK,Whangaparoa Central,214,-36.5980664,174.6974996
423,Auckland,NZ-AUK,Orewa North,931,-36.584896,174.6925888
425,Auckland,NZ-AUK,Orewa South,931,-36.584896,174.6925888
426,Auckland,NZ-AUK,Orewa Central,931,-36.584896,174.6925888
424,Auckland,NZ-AUK,Hatfields Beach,931,-36.5709944,174.6892499
1613,Auckland,NZ-AUK,Wainui-Waiwera,873,-36.54330921,174.7034528
413,Auckland,NZ-AUK,Puhoi Valley,951,-36.5120922,174.6611196
1626,Waikato,NZ-WKO,Pukemoremore,0,-40.7106631,175.4677041
1627,Waikato,NZ-WKO,Te Manatu,56,-41.2809477,174.7747692
1628,Waikato,NZ-WKO,Kahikatea,0,-40.8541815,174.9222289
1629,Waikato,NZ-WKO,Matarawa,5794,-41.0487803,175.4487488
1630,Bay of Plenty,NZ-BOP,Matua North,2,-41.2790149,174.7750522
1631,Bay of Plenty,NZ-BOP,Matua South,2,-41.2790149,174.7750522
1632,Bay of Plenty,NZ-BOP,Te Maunga North,0,-41.3990249,175.3320963
1633,Bay of Plenty,NZ-BOP,Te Maunga South,0,-41.3990249,175.3320963
1634,Bay of Plenty,NZ-BOP,Pacific View,5037,-41.1183863,174.9060891
1635,Bay of Plenty,NZ-BOP,Pomare,5011,-41.1694058,174.9697643
1636,Bay of Plenty,NZ-BOP,Wainui,5034,-41.0127911,174.9785309
1637,Gisborne,NZ-GIS,Wharekaka,5711,-41.2183252,175.4594856
1638,Hawke's Bay,NZ-HKB,Waipawa,0,-41.4113042,175.5182799
1639,Taranaki,NZ-TKI,Upper Vogeltown,6021,-41.3045112,174.7718672
1640,Manawatu-Wanganui,NZ-MWT,Whanganui East-Williams Domain,6011,-41.2887953,174.7772114
1641,Manawatu-Wanganui,NZ-MWT,Whanganui East-Riverlands,6011,-41.2887953,174.7772114
1642,Manawatu-Wanganui,NZ-MWT,Kaitoke-Fordell,0,-41.0822625,175.1719379
1643,Manawatu-Wanganui,NZ-MWT,Whanganui Central,6011,-41.2887953,174.7772114
1644,Manawatu-Wanganui,NZ-MWT,Highbury East,6012,-41.2927984,174.7560963
1645,Manawatu-Wanganui,NZ-MWT,Ruamahanga,0,-40.7484945,175.5661127
1646,Manawatu-Wanganui,NZ-MWT,Owhanga,0,-41.148371,175.2644004
1647,Wellington,NZ-WGN,Otaki Beach,5512,-40.7411168,175.118709
1648,Wellington,NZ-WGN,Forest Lakes (Kapiti Coast District),5512,-40.7278995,175.1720817
1649,Wellington,NZ-WGN,Otaki,5512,-40.7585374,175.1470152
1650,Wellington,NZ-WGN,Te Horo,5583,-40.808433,175.1233352
1651,Wellington,NZ-WGN,Waitohu,5512,-40.7624222,175.1803801
1652,Wellington,NZ-WGN,Waikanae Beach,5036,-40.8707183,175.0167731
1653,Wellington,NZ-WGN,Peka Peka,5036,-40.8330596,175.0583213
1654,Wellington,NZ-WGN,Paraparaumu Beach North,5032,-40.8914771,174.9812867
1655,Wellington,NZ-WGN,Paraparaumu Beach West,5032,-40.8914771,174.9812867
1656,Wellington,NZ-WGN,Waikanae Park,0,-40.87159115,175.0481834
1657,Wellington,NZ-WGN,Paraparaumu Beach East,5032,-40.8914771,174.9812867
1658,Wellington,NZ-WGN,Otaihanga,5032,-40.8798678,175.015419
1659,Wellington,NZ-WGN,Paraparaumu North,5032,-40.9144636,175.0061963
1660,Wellington,NZ-WGN,Waikanae West,5036,-40.8758432,175.0643045
1661,Wellington,NZ-WGN,Otaki Forks,0,-40.8679788,175.2337304
1662,Wellington,NZ-WGN,Paraparaumu Central,5032,-40.9144636,175.0061963
1663,Wellington,NZ-WGN,Maungakotukutuku,5391,-40.9457433,175.0337184
1664,Wellington,NZ-WGN,Raumati Beach West,5032,-40.9186111,174.9807058
1665,Wellington,NZ-WGN,Waikanae East,5036,-40.8758432,175.0643045
1666,Wellington,NZ-WGN,Raumati Beach East,5032,-40.9186111,174.9807058
1667,Wellington,NZ-WGN,Paraparaumu East,5032,-40.9144636,175.0061963
1668,Wellington,NZ-WGN,Raumati South,5032,-40.9363059,174.9766491
1669,Wellington,NZ-WGN,Paekakariki,5034,-40.9883074,174.9514432
1670,Wellington,NZ-WGN,Pukerua Bay,5026,-41.0374407,174.8854454
1671,Wellington,NZ-WGN,Paekakariki Hill,0,-41.0430762,174.9301121
1672,Wellington,NZ-WGN,Plimmerton,5026,-41.0819811,174.8652978
1673,Wellington,NZ-WGN,Titahi Bay North,5022,-41.1086925,174.8374978
1674,Wellington,NZ-WGN,Titahi Bay South,5022,-41.1086925,174.8374978
1675,Wellington,NZ-WGN,Elsdon-Takapuwahia,0,-41.1281594,174.8343829
1676,Wellington,NZ-WGN,Pauatahanui,5381,-41.1051387,174.9166968
1677,Wellington,NZ-WGN,Camborne,5026,-41.0890619,174.8736429
1678,Wellington,NZ-WGN,Paremata,5026,-41.0976075,174.869541
1679,Wellington,NZ-WGN,Porirua Central,0,-41.08411425,174.9303482
1680,Wellington,NZ-WGN,Papakowhai,5025,-41.1153164,174.8635157
1681,Wellington,NZ-WGN,Ascot Park,5024,-41.1200896,174.8762753
1682,Wellington,NZ-WGN,Whitby,5037,-41.1177663,174.894085
1683,Wellington,NZ-WGN,Porirua East,0,-41.08411425,174.9303482
1684,Wellington,NZ-WGN,Cannons Creek North,5025,-41.1407874,174.8649027
1685,Wellington,NZ-WGN,Waitangirua,5024,-41.1287216,174.8801613
1686,Wellington,NZ-WGN,Ranui Heights,6035,-41.2463943,174.7990326
1687,Wellington,NZ-WGN,Cannons Creek East,5025,-41.1407874,174.8649027
1688,Wellington,NZ-WGN,Cannons Creek South,5025,-41.1407874,174.8649027
1689,Wellington,NZ-WGN,Akatarawa,6007,-41.078191,175.1049581
1690,Wellington,NZ-WGN,Riverstone Terraces,5018,-41.1112818,175.0392069
1691,Wellington,NZ-WGN,Birchville-Brown Owl,6007,-41.1019511,175.0905128
1692,Wellington,NZ-WGN,Poets Block,5018,-41.1242111,175.0449064
1693,Wellington,NZ-WGN,Brentwood (Upper Hutt City),5018,-41.1324678,175.0340525
1694,Wellington,NZ-WGN,Silverstream (Upper Hutt City),5019,-41.1472951,175.0102869
1695,Wellington,NZ-WGN,Elderslea,5018,-41.1228536,175.0558407
1696,Wellington,NZ-WGN,Trentham North,5018,-41.1341841,175.0388329
1697,Wellington,NZ-WGN,Totara Park,6007,-41.1079934,175.0857771
1698,Wellington,NZ-WGN,Trentham South,5018,-41.1341841,175.0388329
1699,Wellington,NZ-WGN,Mangaroa,6007,-41.1501693,175.0910072
1700,Wellington,NZ-WGN,Ebdentown,5218,-41.1173595,175.0732285
1701,Wellington,NZ-WGN,Wallaceville,5218,-41.1305248,175.0588958
1702,Wellington,NZ-WGN,Maoribank,6007,-41.1123673,175.0990882
1703,Wellington,NZ-WGN,Te Marua,6007,-41.0934783,175.1306958
1704,Wellington,NZ-WGN,Pinehaven,5019,-41.1616928,175.0157222
1705,Wellington,NZ-WGN,Clouston Park,6007,-41.1162141,175.0846622
1706,Wellington,NZ-WGN,Upper Hutt Central,5218,-41.1249238,175.0704749
1707,Wellington,NZ-WGN,Maungaraki,0,-41.0930956,175.7369637
1708,Wellington,NZ-WGN,Korokoro,5012,-41.2201641,174.8608967
1709,Wellington,NZ-WGN,Kelson,5011,-41.1815683,174.9368142
1710,Wellington,NZ-WGN,Normandale,5012,-41.2016977,174.8902612
1711,Wellington,NZ-WGN,Belmont (Lower Hutt City),5040,-41.189302,174.9150997
1712,Wellington,NZ-WGN,Petone Central,5012,-41.2249675,174.8790351
1713,Wellington,NZ-WGN,Manor Park,5019,-41.1572837,174.9788834
1714,Wellington,NZ-WGN,Alicetown-Melling,0,-41.2159989,174.8908801
1715,Wellington,NZ-WGN,Boulcott,5044,-41.2005344,174.9279
1716,Wellington,NZ-WGN,Hutt Central North,5010,-41.2125751,174.9057626
1717,Wellington,NZ-WGN,Stokes Valley Central,0,-41.1813774,174.9828491
1718,Wellington,NZ-WGN,Petone East,5012,-41.2249675,174.8790351
1719,Wellington,NZ-WGN,Hutt Central South,5010,-41.2125751,174.9057626
1720,Wellington,NZ-WGN,Stokes Valley North,0,-41.1813774,174.9828491
1721,Wellington,NZ-WGN,Petone Esplanade,5012,-41.22759905,174.8741533
1722,Wellington,NZ-WGN,Epuni West,0,-41.206637,174.9295072
1723,Wellington,NZ-WGN,Woburn,0,-41.2188236,174.9081481
1724,Wellington,NZ-WGN,Naenae Central,5011,-41.200486,174.9537984
1725,Wellington,NZ-WGN,Epuni East,0,-41.206637,174.9295072
1726,Wellington,NZ-WGN,Gracefield,5010,-41.2373917,174.9169459
1727,Wellington,NZ-WGN,Moera,5010,-41.2304373,174.9050859
1728,Wellington,NZ-WGN,Delaney,0,-41.17772305,174.9801713
1729,Wellington,NZ-WGN,Waiwhetu,5010,-41.2226648,174.9232005
1730,Wellington,NZ-WGN,Naenae North,5011,-41.200486,174.9537984
1731,Wellington,NZ-WGN,Naenae South,5011,-41.200486,174.9537984
1732,Wellington,NZ-WGN,Arakura,5014,-41.2375779,174.9456488
1733,Wellington,NZ-WGN,Pencarrow,0,-41.3589028,174.8500366
1734,Wellington,NZ-WGN,Wainuiomata West,5014,-41.2618075,174.9480696
1735,Wellington,NZ-WGN,Glendale,5014,-41.2519536,174.9485693
1736,Wellington,NZ-WGN,Wainuiomata Central,5014,-41.2618075,174.9480696
1737,Wellington,NZ-WGN,Eastbourne,5013,-41.2913416,174.8984175
1738,Wellington,NZ-WGN,Homedale East,5014,-41.2739593,174.9536326
1739,Wellington,NZ-WGN,Homedale West,5014,-41.2739593,174.9536326
1740,Wellington,NZ-WGN,Makara-Ohariu,6037,-41.2198072,174.7918846
1741,Wellington,NZ-WGN,Linden,5022,-41.1572659,174.8346227
1742,Wellington,NZ-WGN,Grenada North,5028,-41.1862047,174.8379512
1743,Wellington,NZ-WGN,Churton Park North,6037,-41.2089378,174.8071379
1744,Wellington,NZ-WGN,Takapu-Horokiwi,5028,-41.1887639,174.8313378
1745,Wellington,NZ-WGN,Churton Park South,6037,-41.2089378,174.8071379
1746,Wellington,NZ-WGN,Johnsonville West,6022,-41.2203388,174.8027606
1747,Wellington,NZ-WGN,Grenada Village,6442,-41.2084858,174.8219008
1748,Wellington,NZ-WGN,Johnsonville North,6022,-41.2203388,174.8027606
1749,Wellington,NZ-WGN,Paparangi,6037,-41.2148246,174.8167502
1750,Wellington,NZ-WGN,Johnsonville Central,6022,-41.2203388,174.8027606
1751,Wellington,NZ-WGN,Broadmeadows,6022,-41.2339613,174.796556
1752,Wellington,NZ-WGN,Crofton Downs,6140,-41.2575256,174.7624373
1753,Wellington,NZ-WGN,Johnsonville South,6022,-41.2203388,174.8027606
1754,Wellington,NZ-WGN,Khandallah Reserve,6035,-41.246742,174.7905885
1755,Wellington,NZ-WGN,Karori Park,0,-41.2858541,174.7240485
1756,Wellington,NZ-WGN,Newlands North,68,-41.21706305,174.8247422
1757,Wellington,NZ-WGN,Newlands South,68,-41.21706305,174.8247422
1758,Wellington,NZ-WGN,Woodridge,6442,-41.2164688,174.8325988
1759,Wellington,NZ-WGN,Karori North,0,-41.2762506,174.7510312
1760,Wellington,NZ-WGN,Khandallah North,6035,-41.246742,174.7905885
1761,Wellington,NZ-WGN,Wilton,6140,-41.2675053,174.7623981
1762,Wellington,NZ-WGN,Khandallah South,6035,-41.246742,174.7905885
1763,Wellington,NZ-WGN,Wadestown,6140,-41.2647151,174.7790775
1764,Wellington,NZ-WGN,Karori South,6012,-41.2841091,174.7460516
